config,member,step,lead_time_hours,variable,min_value,max_value,n_bad_points,n_total_points,violating_fraction
zero,0,0,0.0,u10m,-29.98059844970703,25.07940101623535,0,1038240,0.0
zero,0,0,0.0,v10m,-27.66229820251465,25.987703323364258,0,1038240,0.0
zero,0,0,0.0,u100m,-38.64726257324219,30.782737731933594,0,1038240,0.0
zero,0,0,0.0,v100m,-33.108516693115234,32.41148376464844,0,1038240,0.0
zero,0,0,0.0,t2m,203.00914001464844,317.2091369628906,0,1038240,0.0
zero,0,0,0.0,sp,49593.44921875,104524.6484375,0,1038240,0.0
zero,0,0,0.0,msl,93167.375,107762.9765625,0,1038240,0.0
zero,0,0,0.0,tcwv,0.033688269555568695,80.67048645019531,0,1038240,0.0
zero,0,0,0.0,u50,-32.53466796875,69.6953353881836,0,1038240,0.0
zero,0,0,0.0,u100,-42.44437026977539,63.615631103515625,0,1038240,0.0
zero,0,0,0.0,u150,-43.69473648071289,76.46526336669922,0,1038240,0.0
zero,0,0,0.0,u200,-44.91203308105469,103.88796997070312,0,1038240,0.0
zero,0,0,0.0,u250,-45.851261138916016,105.44873809814453,0,1038240,0.0
zero,0,0,0.0,u300,-36.28936004638672,102.41063690185547,0,1038240,0.0
zero,0,0,0.0,u400,-35.72868347167969,71.8713150024414,0,1038240,0.0
zero,0,0,0.0,u500,-39.31422805786133,50.18577194213867,0,1038240,0.0
zero,0,0,0.0,u600,-45.0154914855957,45.66450500488281,0,1038240,0.0
zero,0,0,0.0,u700,-47.08867263793945,41.111328125,0,1038240,0.0
zero,0,0,0.0,u850,-52.83549880981445,36.304500579833984,0,1038240,0.0
zero,0,0,0.0,u925,-42.309513092041016,34.310489654541016,0,1038240,0.0
zero,0,0,0.0,u1000,-29.00948715209961,24.660512924194336,0,1038240,0.0
zero,0,0,0.0,v50,-28.3104305267334,37.03956985473633,0,1038240,0.0
zero,0,0,0.0,v100,-31.289772033691406,41.980228424072266,0,1038240,0.0
zero,0,0,0.0,v150,-39.73875427246094,46.22124481201172,0,1038240,0.0
zero,0,0,0.0,v200,-56.7220573425293,65.07794189453125,0,1038240,0.0
zero,0,0,0.0,v250,-63.08574295043945,62.81425857543945,0,1038240,0.0
zero,0,0,0.0,v300,-54.844512939453125,65.45549011230469,0,1038240,0.0
zero,0,0,0.0,v400,-59.89063262939453,63.009368896484375,0,1038240,0.0
zero,0,0,0.0,v500,-50.19239807128906,56.80760192871094,0,1038240,0.0
zero,0,0,0.0,v600,-45.045677185058594,40.0643196105957,0,1038240,0.0
zero,0,0,0.0,v700,-36.78691101074219,42.36308670043945,0,1038240,0.0
zero,0,0,0.0,v850,-42.88942337036133,34.960575103759766,0,1038240,0.0
zero,0,0,0.0,v925,-37.343692779541016,37.056304931640625,0,1038240,0.0
zero,0,0,0.0,v1000,-26.340137481689453,25.029863357543945,0,1038240,0.0
zero,0,0,0.0,z50,178325.890625,207936.40625,0,1038240,0.0
zero,0,0,0.0,z100,140693.140625,165755.734375,0,1038240,0.0
zero,0,0,0.0,z150,117632.0390625,141996.15625,0,1038240,0.0
zero,0,0,0.0,z200,100768.7421875,123884.2421875,0,1038240,0.0
zero,0,0,0.0,z250,87459.671875,109026.765625,0,1038240,0.0
